feature_name,index,feature_value,shap_effect,shap_effect_sd,intercept,sample,lo,med,hi,mae
ALB,3,0.17610062893081746,2.686378912439754,3.4177893485466235,57.14113686254082,1,0.7997154471046014,5.21507022920774,10.38408340467594,2.998432297083778
ALB,11,0.18238993710691823,1.9173242670880493,2.793328353012596,57.14113686254082,1,0.9604096609517455,5.897585843230319,11.180716454734759,2.998432297083778
ALB,2,0.20125786163521997,2.1646517688653715,3.1973607434679767,57.14113686254082,1,0.3747517286809195,4.439166305451145,8.878436687007508,2.998432297083778
ALB,12,0.25786163522012584,2.464820233529812,4.391444582509369,57.14113686254082,1,1.8615619879496659,6.213741607360397,10.548323595011915,2.998432297083778
ALB,20,0.25786163522012584,1.6757912305992277,3.3446925889251915,57.14113686254082,1,0.2739146498329346,3.480612680996459,7.051369764698532,2.998432297083778
ALB,25,0.2704402515723271,1.6115612954477998,3.392837320809454,57.14113686254082,1,0.45936326475719186,3.712839262559404,7.16291761492074,2.998432297083778
ALB,5,0.27672955974842756,2.3199999393360002,4.634507688118185,57.14113686254082,1,1.6570653663279522,5.506896073859427,9.241196312381925,2.998432297083778
ALB,7,0.3018867924528301,0.8008843263597553,2.7967309123096746,57.14113686254082,1,-1.0776271800519213,2.0394233222964555,4.807116803156127,2.998432297083778
ALB,29,0.3018867924528301,1.3687170513293594,3.6993822465529402,57.14113686254082,1,-0.10827238911567841,2.4306354109536583,5.244539866271386,2.998432297083778
ALB,30,0.32075471698113217,1.061034054335931,3.582251641190276,57.14113686254082,1,-0.41988172858219863,1.9463399024049466,4.532549367309464,2.998432297083778
ALB,28,0.32704402515723263,1.2520349064965701,4.03531860863235,57.14113686254082,1,0.15256172964354256,2.704237094726419,5.072108318923608,2.998432297083778
ALB,16,0.4465408805031443,-0.4411127839893265,3.392263108423294,57.14113686254082,1,-3.485374874095712,-1.046823075989189,0.6590312194109101,2.998432297083778
ALB,17,0.46540880503144627,-0.5918195263978435,3.7629232157578505,57.14113686254082,1,-3.8834525567825784,-1.5148992168967759,0.17211593578822965,2.998432297083778
ALB,1,0.5283018867924529,-1.1442244685697198,3.2210574421742906,57.14113686254082,1,-5.409044304739559,-2.6352502182527866,-0.6050112865067749,2.998432297083778
ALB,27,0.6163522012578615,-2.5985477628640363,4.461977817086542,57.14113686254082,1,-10.110865562885804,-5.489035700463335,-1.4623216948572262,2.998432297083778
ALB,4,0.6352201257861635,-2.976331001128967,4.687706873089875,57.14113686254082,1,-11.677275059346847,-6.273409042115514,-1.688324511845595,2.998432297083778
ALB,14,0.654088050314465,-2.3569904917158397,3.62135463322916,57.14113686254082,1,-9.869391386063457,-5.455552927147615,-1.658188917945105,2.998432297083778
ALB,10,0.672955974842767,-2.502070877858318,3.78866980149215,57.14113686254082,1,-12.373531684534665,-6.385107997139693,-1.7937038766451627,2.998432297083778
ALB,21,0.672955974842767,-3.077430095462264,4.395811265847609,57.14113686254082,1,-13.929914109973659,-7.379993459409086,-1.940418274315619,2.998432297083778
ALB,26,0.7924528301886792,-3.9510966394134117,4.254934365445198,57.14113686254082,1,-13.418776423094746,-7.624463631912679,-2.059756813912977,2.998432297083778
ALB,18,0.8490566037735848,-4.215848761808688,4.142444823963483,57.14113686254082,1,-15.132753371262694,-8.536801181252528,-2.518538932983864,2.998432297083778
ALB,24,0.8679245283018868,-6.733633884236882,5.849276921478255,57.14113686254082,1,-22.300855738235224,-13.031996871298624,-4.102308424541447,2.998432297083778
ALB,9,0.9056603773584904,-4.249470292007438,4.16750141300788,57.14113686254082,1,-18.88309092648419,-10.895874546949411,-3.1926348893211585,2.998432297083778
ALB,15,0.9685534591194964,-6.191528273028374,4.826776647805553,57.14113686254082,1,-20.621999684592282,-11.556329230904076,-3.170434041798682,2.998432297083778
ALB,8,1.0,-3.645160836133134,4.491898305068631,57.14113686254082,1,-16.66010782743807,-8.079010696116608,0.18106076734204993,2.998432297083778
EGFR,24,0.0,-5.476682247516047,4.877486721645193,57.14113686254082,1,-6.689117859036059,0.42239060675280327,7.253107712505181,3.839327517407944
EGFR,26,0.0325822168087696,-5.345023687616512,5.1582354288323655,57.14113686254082,1,-5.471720988227377,0.1830448482141599,5.2899805399050654,3.839327517407944
EGFR,15,0.03714981729598049,-5.373736475566914,5.259990490980295,57.14113686254082,1,-5.346072299891623,0.21357589412177136,5.141831319332214,3.839327517407944
EGFR,13,0.04049939098660167,-3.6184107076448155,4.028313949366924,57.14113686254082,1,-6.451140921532116,0.5698880412062268,7.68275740668383,3.839327517407944
EGFR,18,0.044153471376370386,-5.427401596596308,5.364431907019196,57.14113686254082,1,-5.190008076807755,0.2591243937404254,5.195595226480019,3.839327517407944
EGFR,17,0.08160779537149798,-4.304003157945816,4.85581782175176,57.14113686254082,1,-4.810076607763425,0.22642845771148506,4.9119463415093385,3.839327517407944
EGFR,22,0.1635200974421435,-2.555481130454189,4.326707175440202,57.14113686254082,1,-3.866671307221075,0.2319096387446254,3.8929424463201694,3.839327517407944
EGFR,3,0.17722289890377574,-2.627416655226808,4.6336123678718115,57.14113686254082,1,-3.3190237069236725,0.09002385087094492,2.8989040487965787,3.839327517407944
EGFR,27,0.18300852618757593,-2.679854397257701,4.785283331232004,57.14113686254082,1,-3.3307826201375885,0.05635784520030576,2.7767502888573965,3.839327517407944
EGFR,12,0.19062119366626046,-2.057877206281584,4.160366814523134,57.14113686254082,1,-3.3708329467216878,0.1862418054283507,3.401337158325605,3.839327517407944
EGFR,29,0.22168087697929367,-1.9654837435817536,4.610383853124315,57.14113686254082,1,-2.7190370321655295,0.03698586821145888,1.9699108819124915,3.839327517407944
EGFR,2,0.22259439707673584,-1.9990029913418867,4.720574070524543,57.14113686254082,1,-2.5192963546935836,0.011091765674745135,1.926961724319309,3.839327517407944
EGFR,28,0.25274056029232644,-1.4078210508380697,4.542115714615633,57.14113686254082,1,-2.1416841147350456,0.0033638681213981414,1.7040135952984026,3.839327517407944
EGFR,5,0.28532277710109605,-0.758043892875675,4.028337014917947,57.14113686254082,1,-1.8090516869822404,-0.01949252515144586,1.3139850093603649,3.839327517407944
EGFR,4,0.31790499390986604,-0.5205575482967241,4.715930704160447,57.14113686254082,1,-1.5368672515140003,-0.09833895312290075,0.7434106385277481,3.839327517407944
EGFR,30,0.3666260657734469,0.2693387767076881,4.637227362538796,57.14113686254082,1,-1.6132463740967455,-0.15732917488317172,0.7612519240922294,3.839327517407944
EGFR,23,0.4034713763702803,0.7352100337149367,3.8355293174440974,57.14113686254082,1,-2.4093369675061997,-0.19333581461128735,1.2769506560554065,3.839327517407944
EGFR,14,0.4348355663824606,1.4857434337889364,5.145204830309835,57.14113686254082,1,-2.4042443429530524,-0.17282797585648893,1.5519010666969368,3.839327517407944
EGFR,25,0.45615103532277695,1.7627450091080388,4.68205986083111,57.14113686254082,1,-3.0583364852539336,-0.2230948682842183,2.1672365334950814,3.839327517407944
EGFR,7,0.4777710109622413,2.2298575547925754,4.995981189954855,57.14113686254082,1,-3.266774282628867,-0.1735307610747946,2.4204439800516715,3.839327517407944
EGFR,20,0.48294762484774684,2.1248363412829443,4.641571165396959,57.14113686254082,1,-3.174959358798849,-0.20510665002353745,2.4690547632268185,3.839327517407944
EGFR,16,0.535931790499391,3.2418497180231403,4.947380465500171,57.14113686254082,1,-4.164033976568307,-0.29473933036407585,3.6174861659860404,3.839327517407944
EGFR,1,0.6461632155907432,5.172872292459862,5.059559410630908,57.14113686254082,1,-4.9624729425756255,-0.1539898015704207,5.3908899954951455,3.839327517407944
EGFR,9,0.6623020706455545,5.934492471491032,5.5378412153401255,57.14113686254082,1,-5.534361405317882,-0.23604159857246912,6.006547658846394,3.839327517407944
EGFR,19,0.6930572472594397,4.047640836763964,4.223852764205283,57.14113686254082,1,-8.645248862646419,-0.572323568435686,7.5229011953556535,3.839327517407944
EGFR,11,0.7311205846528623,6.489173375705447,4.976917546379621,57.14113686254082,1,-7.446910280541326,-0.2587228945608862,8.024178659115988,3.839327517407944
EGFR,8,0.7688794153471379,8.116494323005606,5.613466351016856,57.14113686254082,1,-5.787494131704227,0.0019504090947035024,7.715374234970765,3.839327517407944
EGFR,6,0.8127283800243608,7.128212359776305,4.729574109626546,57.14113686254082,1,-9.055633870897857,-0.3555619771934784,10.184071910955312,3.839327517407944
EGFR,21,0.8876370280146164,8.752590602950182,5.017244017826988,57.14113686254082,1,-9.862407186016007,-0.30662642886763103,11.314011331000255,3.839327517407944
EGFR,10,1.0,11.571971903626864,5.385767009320316,57.14113686254082,1,-10.402416962763832,0.03908033666624772,14.002457717363852,3.839327517407944
WT,8,0.0,-11.688457349473378,9.252324324884706,57.14113686254082,1,-19.86176839201657,-12.101396669883336,-4.090269430396138,8.458808094846137
WT,7,0.01231633535004322,-14.912722973118687,10.783841393648055,57.14113686254082,1,-24.54389551291125,-17.04305181034065,-8.285743692810058,8.458808094846137
WT,2,0.018150388936905862,-14.747834740979817,11.224164076410673,57.14113686254082,1,-25.15208325797501,-17.197837033779827,-8.714171938324737,8.458808094846137
WT,3,0.08513396715643916,-12.85523478590659,11.147928596521904,57.14113686254082,1,-23.17779145933879,-15.70725811001833,-7.651874566968393,8.458808094846137
WT,1,0.09204840103716502,-11.384958514742118,9.97446889001378,57.14113686254082,1,-19.568133159534778,-13.238879520349805,-5.878657131537911,8.458808094846137
WT,11,0.23076923076923073,-8.922770321888693,10.512839966300398,57.14113686254082,1,-17.594413496907528,-11.861956943404607,-5.513360085361255,8.458808094846137
WT,20,0.25496974935177186,-8.0888755942375,10.440397030913386,57.14113686254082,1,-16.4246501280507,-10.646752744405216,-4.843184553416878,8.458808094846137
WT,18,0.27225583405358683,-7.418828249645546,10.06434362201043,57.14113686254082,1,-12.612507051340575,-8.391601088684666,-4.083485302328978,8.458808094846137
WT,26,0.27571305099394977,-7.015314210590062,9.781130126534778,57.14113686254082,1,-12.617163799475009,-8.258913896809048,-3.9536875056211307,8.458808094846137
WT,17,0.28305963699222125,-7.491234383212432,10.534062952868831,57.14113686254082,1,-13.703202877858121,-9.338638457333207,-4.49130926214494,8.458808094846137
WT,29,0.28975799481417464,-7.172818916139888,10.446279519794611,57.14113686254082,1,-14.765510504645249,-9.440880811054724,-4.187166646656513,8.458808094846137
WT,14,0.2912705272255833,-6.947479377872446,10.047746470995548,57.14113686254082,1,-12.39332182390048,-8.534923043018289,-4.019062263321682,8.458808094846137
WT,30,0.3087726879861711,-6.638168810643318,10.350781161570103,57.14113686254082,1,-13.704589537250644,-8.858625530356804,-3.8622917238329073,8.458808094846137
WT,25,0.3744598098530683,-4.874311804117243,10.559961058793084,57.14113686254082,1,-11.050920676685596,-6.895716180710213,-2.7176695504568706,8.458808094846137
WT,6,0.4124891961970612,-3.6470359634967338,10.092031165686887,57.14113686254082,1,-9.791656677672378,-5.517052232527626,-1.79623526989718,8.458808094846137
WT,16,0.45419187554019014,-2.154880396364667,10.200286269427883,57.14113686254082,1,-7.233907511137282,-3.7797787024179588,-0.8953377911233744,8.458808094846137
WT,15,0.501296456352636,-0.8404656083469035,9.366356947976843,57.14113686254082,1,-4.356149980501849,-1.7555021534657098,0.26129784688220475,8.458808094846137
WT,9,0.5088591184096802,-0.3202084474451815,9.43092521758181,57.14113686254082,1,-4.143253270786969,-1.5317377206104497,0.5400680677068318,8.458808094846137
WT,10,0.527009507346586,-0.10113252734173074,8.869126762306358,57.14113686254082,1,-3.8352761336328034,-1.1548498624793126,1.1203697161875854,8.458808094846137
WT,27,0.5544511668107174,0.6157281612776808,9.65290974366482,57.14113686254082,1,-2.894657171434604,-0.1924951012220652,2.131761565436279,8.458808094846137
WT,28,0.5985306828003455,2.5739342285460087,10.544100560786609,57.14113686254082,1,-0.8439311256683182,1.9550334642278526,4.649529948072047,8.458808094846137
WT,22,0.6741573033707863,5.540639130840597,10.864095896242839,57.14113686254082,1,2.626284549699727,5.850111413619647,9.137274225051588,8.458808094846137
WT,4,0.691011235955056,5.002870856796559,9.462102168823694,57.14113686254082,1,1.702003030965644,5.030452613238642,8.6296408821253,8.458808094846137
WT,21,0.832324978392394,9.273892503106703,8.802205588222261,57.14113686254082,1,4.226859289692121,11.070395273643948,17.746034861657776,8.458808094846137
WT,13,0.9317199654278303,15.46306911026704,10.748817255672412,57.14113686254082,1,9.262972910084782,19.30118577219492,28.75592784979314,8.458808094846137
WT,24,0.9319360414866031,13.603046368267437,9.438800053066274,57.14113686254082,1,6.8881818366289345,15.375529502658411,23.672366872377886,8.458808094846137
WT,19,0.9507346585998271,15.044549305486902,9.921886710400674,57.14113686254082,1,8.974847006974064,20.27318659290947,31.33170239723309,8.458808094846137
WT,23,0.9507346585998271,15.46674920448229,10.187262955934424,57.14113686254082,1,9.18788309999334,20.106148566070797,30.80090774750553,8.458808094846137
WT,12,0.9602420051858254,16.314574239436812,10.55015237151249,57.14113686254082,1,9.86447020244349,20.603215865132697,29.457929553823124,8.458808094846137
WT,5,1.0,17.642456761313188,10.321241630439479,57.14113686254082,1,10.65805738736196,22.53953378906542,32.64491897999642,8.458808094846137
